1.055920368759845178e-02,-3.445877018402020431e-01,-5.375794619133805741e-01,3.190711844381254048e-02,1.567627555216460217e-02,5.826247998863733762e-02,2.536384909900697426e-01,1.953889382553500587e-01,-4.671189904549113980e-02,8.258114590959293733e-02,-3.518822401179887982e-01,-3.200830461997780652e-01,-2.167184911268823233e-01,-3.676671387438407712e-01,-4.041570537104852145e-01,2.156704076813818205e-01,9.873558097068357853e-02,-3.741539157222165124e-01
4.714366867546668227e-01,-2.779432827709369946e-01,4.097792516891893833e-01,3.601879159882800940e-01,3.004953867457730854e-01,3.355034426726711261e-01,1.784920081794427182e-01,-7.991684031198779958e-02,1.091449835086618914e-01,3.335109533859081932e-01,4.438427638830615418e-01,-4.147912575894832088e-01,-2.304386692157034400e-01,-1.415551784359394272e-01,4.754919147577348348e-01,1.161762239129782298e-01,-4.288885760650024692e-01,-4.474194660171836313e-01
3.128192135485040604e-01,1.641315389263268282e-02,2.437966284719852161e-01,-3.975246708547658936e-01,-1.629350243374725338e-01,-1.832691300185017302e-01,-4.109272552247872912e-01,2.667384910704175341e-02,-2.539457004141709717e-03,2.354774722029662759e-01,-3.947912914389821171e-01,2.595218925888413963e-01,-4.105585948346702763e-01,-1.690941856823885148e-01,-3.551820961039632574e-02,2.321036251039983352e-03,3.546834976940445583e-01,-7.330033045880142428e-02
2.587100079652276952e-01,2.129021006481806588e-01,-2.418544320417726975e-02,-9.890681502713379036e-02,3.958611317634877502e-02,-1.786651434826981022e-01,-2.883186966031717896e-02,2.421166168261631169e-01,-4.794434989991540608e-01,-2.550669593223060527e-01,-8.902114057918449064e-02,-4.311405878170408990e-01,-4.200009964924060757e-01,-3.209778894754826140e-01,4.212204611642774155e-01,1.911859777554360262e-01,1.077222532893784002e-01,3.890111386133690563e-02
-2.548808817084163292e-01,-3.694551962470347117e-01,-1.685937816425800706e-01,-8.194626403107853341e-02,-3.833367115965242988e-02,1.737351684707154065e-01,-1.551049748526500960e-01,1.631115567572531122e-01,1.108533508609811126e-02,-4.904964559109969979e-01,-2.503941362866687337e-01,2.259855362265585643e-01,1.273334296170544888e-01,3.044538518556070827e-01,1.622534417806900664e-01,2.684574203556299721e-01,2.392889682366952375e-01,-7.643585178393855206e-02
4.483504848769723772e-01,-2.511986737999069574e-02,-4.397446441213286872e-01,-2.981493262077713688e-02,-1.033393778581912642e-02,-3.699626170745701215e-01,4.174991092774368862e-01,3.152160760255989236e-01,-5.144170638671323736e-01,-3.992577375947775065e-01,3.070893432606289775e-01,5.811737722303586540e-02,-2.748569708423674873e-01,3.056484006914133578e-01,-8.779490869679851608e-03,9.095109856478724407e-04,-1.641925930035557091e-01,1.062959530434215427e-01
-1.500644927955840369e-01,3.394658612238537487e-01,-2.689614696559058382e-01,1.077220521615766674e-01,-1.444033222040234099e-01,9.065261019719733637e-02,4.381846044520127936e-01,-1.500398942266845947e-01,4.974953115586917551e-01,1.068383934325760898e-01,9.990790719088137040e-02,-4.572896716813905638e-01,-2.420477798926774227e-01,3.942811812717347819e-01,4.293992781751242438e-01,-2.223271296615400294e-01,7.257189563986540803e-02,2.985319175992591223e-01
1.061790166071066299e-01,-1.406013857405066236e-01,3.678962179578717517e-01,3.977603676579185565e-01,-5.037520468994359383e-04,-3.653550588044238157e-01,-9.101135457829910569e-02,1.722816759039485224e-01,-2.490407734002232087e-01,2.912335147390970880e-01,-3.352755481760196776e-01,9.440282272190323593e-03,2.342597354413671062e-02,4.127355104489224269e-01,-1.028208089904828898e-01,4.250806950918859517e-01,1.381362249766822647e-01,-3.144162603139966095e-01
-1.692641836635994657e-01,3.618483184909390693e-01,-1.393797181860274847e-01,-3.260178278656548634e-01,1.439537599567754789e-01,1.419972706328830603e-01,2.960388798030752500e-01,1.258850432393220642e-01,-1.109489970619391558e-01,-4.764572107212392549e-01,2.165486919331659765e-01,-2.213853730760360627e-01,-4.612961690908999879e-01,-4.582177621715919913e-01,1.011928746318801059e-01,-6.062165951424552252e-02,3.667687108014652253e-01,4.020354265995669807e-01
-2.302316845340077467e-01,7.038304110698356819e-02,-2.810678338530441800e-01,-5.525438402796075676e-01,2.107953848634216698e-01,2.399202567339128178e-01,4.508545830617372019e-01,6.238763112926714455e-02,4.193451609356191323e-01,3.671030350937543596e-01,2.816290744418692427e-01,1.123322322871401907e-01,-6.760343521012660006e-02,1.065116819614298632e-01,-1.338845162789624454e-01,-2.611718679201631699e-01,4.086896109226549334e-01,-2.660045155058290423e-01
