-3.350257560658208011e-01,-5.103450710831258785e-01,4.052650199068557613e-01,-3.232856581521827422e-01,-4.750440299969431734e-01,-5.475306899418139889e-03,2.070149709608372912e-01,-6.785171213538725155e-02,3.477881358302611359e-01,-3.416106990396211018e-01,3.056680800149920718e-01,1.587896130635411962e-01,4.458714623372176944e-01,2.512249438643633370e-01,3.717577586174046766e-01,-2.090427165852550284e-01,3.241442404152400369e-01,-1.134198543309648255e-01,2.264348725536097506e-01,2.628281267485453876e-01,-5.568970210137720311e-01,-2.737152710743569473e-01,-5.834012408124812366e-01,1.724526936148799150e-01,1.126038444819865009e-01,2.568073371403538085e-01,1.178342718010490647e-01,2.461245720547518626e-02,-1.706507131772536656e-01,-2.650591180775112021e-01,4.755438551848787526e-02,-4.060471117305004540e-01,-4.271454755263188741e-01,3.456458429990193482e-01,3.677977577916388685e-01,1.831239903186895335e-01,3.215205294110380363e-01,-2.985477375896941066e-01,-2.859341033909789664e-01,-2.885517634432029355e-01,-1.847332583762660019e-01,-2.111316042583276376e-01,-3.683587093560509174e-01,-4.399641544372715485e-01,-4.089382712129469022e-01,1.791405586672352168e-01,4.046732238364001977e-01,-5.270612054222283405e-01,2.708426544613276032e-01,-5.616104087938625922e-01,8.882870142661675184e-02,1.128364312375027545e-01,2.511617544390545298e-01,-5.070132972137174621e-01,-2.017194634405445886e-01,1.215632896210815939e-01,-2.197881341726859797e-02,-3.350848271736101003e-02,1.090510759264451124e-01,-4.057049077643283819e-01
4.020446828147749008e-01,8.213965974653993085e-02,-3.957381752607436742e-01,-4.982771312976680966e-01,9.852661366994514003e-02,6.467705190516463698e-02,-1.203723953612734071e-01,-5.325492340355540977e-01,-4.742627542909028660e-01,4.506872028702407773e-01,3.919126283660331195e-02,-4.053587510476364675e-01,-3.117067698807165499e-01,6.111465418210416667e-01,1.244423118583296989e-01,4.692031751598269018e-01,-1.045477556985696804e-01,7.471526362538398469e-02,1.893173489672577425e-01,-1.971272391728634554e-01,-5.594254899451430729e-01,-1.448286639139377829e-01,-1.534243879042022085e-01,-3.474867380934228422e-01,-5.169550947447382194e-01,-3.458859214803203797e-01,-1.829475321448296998e-01,1.713970056192093139e-01,3.547563109916682111e-01,5.022814053758856145e-01,4.488374974725156674e-01,-4.097855764655255334e-02,-4.249353814041081923e-01,1.484958424814120659e-01,-3.690307256045751161e-01,-2.766988775950760537e-01,1.806332230466380362e-01,6.388903818565497827e-01,-3.000170339967173083e-01,-1.593076854481695337e-01,-4.119842781575429602e-01,-5.738258761679380093e-01,-3.315590053033518059e-02,-7.349823870081270694e-02,-3.179127896143776333e-01,1.292429034776199082e-01,2.976043097774901947e-01,-4.676761201272979229e-01,-1.744902843738935783e-01,9.331713497659393022e-03,-5.211856116717615839e-01,1.375206001800084454e-01,-3.891037999819464965e-01,2.040029457926517131e-01,1.024372508020314487e-01,-2.858299981508778953e-01,-2.131826883278263585e-01,-4.295776351382090685e-01,5.385908000545079621e-02,-2.157297120028418280e-01
-1.820178663237914940e-01,-2.534391470324381598e-02,-4.378750701263051659e-01,4.471189130272517631e-01,-2.628283818877476530e-01,-3.141231484697286636e-01,-3.086205509361350172e-02,-5.023875846754342206e-02,3.701866855398837641e-01,1.237780036994327038e-01,-2.045783001676640955e-01,2.284756657187542728e-01,-4.558678223373107685e-01,-1.870141292628071106e-01,2.897145637641319049e-01,1.538503238725149047e-01,1.027776081351416682e-01,-3.429062137665572774e-02,4.198964527268403413e-01,-3.055324829826665534e-01,-7.765343482628832283e-02,-1.350955406722687269e-01,-2.131327239142029040e-01,1.520239020346039471e-01,-4.426906807765606522e-01,3.409944610362874440e-01,4.842944522957806086e-01,3.045783446117482640e-01,-3.125990394137474482e-01,2.907126629710339305e-01,-1.896973128849531731e-01,-9.063639675989828420e-03,5.055605357018151391e-01,2.569986540497006811e-01,2.559802686796374682e-01,-2.678071530548498669e-01,-2.899846783718675325e-01,-3.831697960843349904e-01,-4.917997945582578412e-01,-5.180360698601615965e-01,-2.937260919919801316e-01,2.490994936215910893e-01,-3.485191371880721478e-01,1.657720522962069509e-01,-2.867880059521500380e-01,-2.745941739470624809e-01,-2.399682312225486502e-01,-4.203139046799269085e-01,-4.863290538854745382e-01,2.891454116159080101e-01,-5.581621745734369200e-02,-3.333630547540459288e-01,4.975884383822087864e-02,8.212377901534088573e-03,1.335633868377448796e-01,-3.312064064812601516e-01,-3.530461380965561613e-01,-2.111999218777558807e-01,-1.896372921185174309e-01,1.085818926819625274e-01
1.478559252077837893e-02,-3.019430519126914403e-01,-1.497267361393248286e-01,-3.672218923058318540e-01,1.543906757875580056e-03,-2.996565876638542236e-01,-2.296842246585875380e-01,4.782144857235341995e-01,3.916249323081797407e-01,3.780217434146942446e-01,-4.799461405530752733e-01,-3.733093543355390231e-01,-4.972131509679532102e-01,9.030730855974787585e-02,1.339648916605203077e-01,-4.282457458515920856e-01,-1.944066353179007070e-02,3.824964197643612729e-01,4.094877863663620166e-01,1.323554911015309143e-01,2.924626558627787531e-01,-6.431763044949954412e-03,-3.861087183673094780e-01,-1.723499586632503966e-01,4.904725852717620183e-02,-3.710588184919847987e-01,-3.010587739873698543e-01,-1.022229874216824541e-01,-1.145065877316727709e-01,2.352569103631230174e-01,-4.514617553663289318e-01,-4.834213567808163248e-01,-2.447580014582585728e-01,4.573190508426069334e-01,2.649868472823820320e-01,-4.035210295815366832e-01,-5.679200326283470601e-02,3.387703762308479083e-02,2.973168200757005941e-01,-3.824427548674311783e-01,9.875149273939681782e-02,2.654057351849511415e-01,-2.573014406624664074e-01,-9.898211529074589510e-02,-3.986979325941269470e-01,-1.794657208336469523e-01,-2.229340059871265378e-01,4.063230299548739044e-01,-2.237625073874259796e-01,3.451997426530550861e-01,2.634685049422985995e-02,-8.768399998111522931e-02,-2.350664235084238274e-01,-4.023824235194481957e-01,3.194156715793030621e-01,-2.783253290153692716e-01,-4.477862568032041635e-01,-3.676308729714100609e-02,-4.955649698520172564e-01,7.051469096786849855e-02
-5.568527223054385855e-01,-3.017650530128346831e-01,1.420644807170251267e-01,8.326549981492356589e-02,1.666086367205590335e-01,3.275954101951990549e-01,-1.697481703364165373e-01,-4.487204635910365114e-01,2.217232210992536867e-01,-2.821025102384586147e-01,-4.510607636904097606e-01,2.660246871131085045e-01,4.160166975493418545e-03,-2.573678412384924636e-03,-4.501327596586771063e-01,1.897178151594846596e-01,4.133135136876107674e-01,-1.727883898732290313e-01,-3.865566349319793371e-01,3.643320065468562408e-02,1.425152359802959179e-01,1.369475019149405393e-01,3.111846825796248939e-01,1.265752763122287607e-02,1.992989438116243850e-01,3.578091598848064381e-01,1.999575532466447286e-02,-1.319564047631277721e-02,-5.340617889589404088e-01,3.604691754215829103e-01,-3.439077241897496306e-01,2.788018244516506927e-01,-4.435110972553001907e-01,-1.985731611806942909e-01,-7.206514896806866244e-02,-3.059485614554838806e-01,3.337951180882515190e-01,-5.638323900411069678e-01,1.394586741112310013e-01,5.180465029352984696e-02,7.429958785615428662e-02,-3.812519122703261765e-01,-1.908640129563435595e-01,-6.092204550512437394e-02,-1.089912150002344954e-01,-7.570856591859508045e-02,2.293938559585891324e-01,3.733877640054035774e-01,1.788117045947167638e-01,-5.583664114924233868e-01,-3.413903458733287821e-01,-1.592486853804922775e-01,-2.494556750404765266e-01,-1.997552662952843949e-01,-3.107202345606956961e-01,1.465674568192104968e-02,1.552478150507044519e-01,3.873928945649887656e-01,-4.382165818745244468e-01,5.069876436631125249e-02
-1.423680757402681352e-01,-2.785758928557046654e-01,-1.613891679668814083e-01,-2.546003631164903136e-01,-1.299148367832897721e-01,4.076576910021464384e-01,-2.336526351757864384e-01,1.896345142773379622e-01,-1.145541717126413866e-01,1.920663548369474782e-01,-8.013147592902583605e-02,-5.262652023121011657e-01,-2.140805195360922231e-01,2.906622290122787278e-01,-1.555171293167515734e-01,3.272702466652385178e-01,2.523524602517213666e-01,-2.297743196711926061e-01,3.391691920966435903e-01,3.149000690350250431e-01,-5.274760439430057346e-01,-1.497729023567141889e-02,-3.629267312348725683e-01,-4.622006687337980035e-01,-1.936814470753693285e-01,-3.562749696369955088e-01,-1.052059986266571240e-01,3.024576764411937013e-01,-5.022530644779402142e-02,-8.490331104446589838e-02,2.509196933534667551e-01,3.425370941364129229e-01,-2.405100398758360236e-01,-4.025784144889511529e-01,2.683111923774536001e-01,3.958939299912234665e-03,-1.352966168954766180e-01,-3.672720505185298467e-01,1.969834211574093275e-01,-6.424020720363043946e-02,4.743324574510544567e-01,-2.457324357615423005e-01,4.743153604109197063e-01,-1.685810295388566193e-01,-5.624852403034740628e-03,2.710079986856392051e-02,-1.633598439840086916e-02,1.861023110230575484e-01,3.223595478844282769e-01,1.717859590707426221e-01,3.945601657198120060e-01,2.484516504612458987e-01,-4.210399238156013468e-01,-4.952584135728462233e-01,-7.187003214826598319e-02,4.621211110841423331e-01,-3.259563847096826339e-01,1.326554250505211641e-01,-1.649163323459820196e-01,-7.151803847403964687e-02
1.786411507885184435e-01,3.697337118189341632e-01,1.774911408655450648e-02,6.213730181350646253e-02,-4.151521819216326681e-01,-1.255865486498449965e-02,-4.336594823096497908e-01,-3.040474994319873892e-01,2.969874579451486918e-01,-1.797337964252286868e-01,1.973497128709850723e-01,2.275973817803820798e-01,1.320195344670648807e-01,1.266104986359898321e-01,-2.620406180611930536e-01,4.841565701298188029e-02,-1.509477553770913472e-01,1.519513696872675235e-01,2.875792741499347271e-01,-3.122834571207079857e-01,1.370274404652273015e-01,-4.012603292841741137e-02,3.907459332782415862e-01,4.318872453307680548e-01,5.172197999794221276e-03,-5.357794421924033657e-01,3.841507950036824326e-01,-3.810884027154456954e-02,-4.211466758718745429e-01,3.707039236166545515e-01,-4.064732556741669223e-01,7.989992195488568316e-02,-1.587854279564834270e-01,-1.402778186047492215e-01,3.255183995409207109e-01,-3.072027044087151382e-02,-1.612766583863065595e-01,-5.115973163386134948e-01,-1.102159101495191335e-01,4.124657603598366057e-02,1.113211774005000432e-01,-2.383496120996745904e-01,1.185047222078403212e-01,2.245819138476065069e-01,-1.050104214660869117e-01,8.657227211732944350e-02,2.444324106063036073e-01,-4.687622405402213088e-01,-3.034559009315860312e-01,-2.300151971419021890e-01,-3.018110096549204702e-01,2.686992459119341148e-01,2.208165965398243419e-02,-3.671251261316914039e-01,-1.525836931238218896e-01,-3.951830637718197758e-01,4.482999681528874736e-01,-4.273752199550468478e-01,2.184354929355305508e-01,2.822162133761650371e-01
-5.597346189787189008e-01,-1.331161972573770835e-01,-4.091634800668143002e-01,-1.170248426360808863e-01,2.511175429752455779e-01,-2.448675352793444060e-01,1.846798794846149505e-01,-3.474153566018060579e-01,-2.581373609404847280e-01,-4.247374580092197482e-01,4.065150299477219842e-01,1.942852266569269071e-01,-4.144637884509698722e-01,2.769675487195230601e-01,4.128066122512373537e-02,-3.792017790337265382e-01,-2.604037796479788947e-01,-3.447405549091631105e-01,2.324778207363637772e-01,-5.148843655184164730e-02,-2.957412292181144653e-01,2.780758201421617559e-01,-7.428337407256342933e-04,4.000926074029866886e-01,-5.128182832097168964e-01,3.006685661955740916e-03,-2.075958874168962742e-01,5.531254751936537373e-02,-4.000769398943938016e-01,3.270422114081159570e-01,4.527333436283048074e-01,-4.525228957751649406e-02,-3.473775122914343760e-01,3.421796981089806344e-01,-4.567848992304031075e-01,-3.287780431612034038e-01,1.725055372721333302e-01,1.337145120976170887e-01,-3.284115336442286481e-01,-3.499955234369552803e-01,-1.204026286217785985e-01,1.495545385412263943e-02,1.698413632444800425e-01,4.445738627014823585e-01,-5.537564251377880345e-03,5.401992353317315587e-02,5.372918220852025695e-02,1.489371168435510429e-01,4.529486098338905697e-02,-5.811777696648606772e-01,2.230822099052840249e-02,-3.923177158663439523e-01,-2.906046517617856817e-01,3.204528402078167248e-01,-3.232459551039918444e-01,3.806851432575574790e-01,3.870954581121861804e-02,-4.969416387421680265e-02,-9.443932039685319635e-02,-8.887877628278074982e-02
3.801255718563073538e-01,1.260335169326840810e-01,1.391367873422698909e-01,2.687301797857833963e-01,-5.636488139485901216e-01,-4.563354567526672900e-01,-5.014668275755446852e-02,-2.364529509737647861e-01,2.979169572921727682e-01,-4.994127618265470914e-01,-5.786903583677753538e-02,8.047991417193343933e-02,1.546430559560807994e-01,-4.732492772295016636e-01,2.208401999578364361e-01,8.792563850295831429e-02,-1.577636359017491607e-01,2.357569451553726270e-01,3.517244796564329423e-01,1.677479502866880134e-01,1.539792105459039107e-01,-4.928560861016251238e-01,2.949265331414858693e-01,2.478267461066509525e-01,1.942238994439902944e-01,-4.767776343895403501e-01,-3.316025480987701557e-01,1.462619141519897747e-01,4.333484396232243907e-01,3.501301936700909612e-02,3.907067035699276492e-01,-8.579718480072597020e-02,3.446698254847362919e-01,3.465666380893359655e-01,1.135415213579662047e-01,-9.774313654208366398e-02,2.478647848664866093e-01,-3.095650714390541514e-01,4.659669152673912712e-02,-6.007909551647641067e-01,4.486180945132968723e-01,-3.465839053692097438e-01,2.597841450873468738e-01,1.682755916223826476e-01,-1.111600223763867940e-01,2.497132300945144323e-01,-5.004167966617717456e-01,-4.472017007307871328e-01,-1.794720764405079716e-01,2.649733465837026958e-01,-5.479781141713420123e-01,2.923509835403069745e-01,-3.586180058759755318e-02,-5.767123587059049816e-01,-2.244596479437158398e-01,6.450381759417454786e-02,3.420894679648106007e-01,-3.894161101454858831e-01,-2.735222501052560484e-01,-4.165712169677813770e-01
-3.123736388920837492e-01,-8.233808918835106017e-02,-2.088397723775408665e-01,-4.217478616708182360e-01,-2.713020731217832826e-01,-2.169143084219748441e-01,1.760148743995967324e-01,1.540353150786009581e-02,-4.311415058032449510e-01,9.711595046901158601e-02,-4.452274943777158600e-01,-1.731840724082538974e-01,6.791132328009695518e-02,-4.728752360538381050e-02,-2.870033051609055530e-01,1.636886215291160629e-01,-4.121458160918395341e-01,4.836524083851489464e-01,4.200016563023443728e-01,4.016976239095310618e-03,-3.994188147479797030e-02,9.040063290973505972e-02,2.054931207234397816e-01,-7.822797806124839881e-02,5.064152250229989605e-01,-4.212740719239456144e-01,-4.574856230483572740e-03,9.702677616816153539e-02,-3.269564848395759005e-01,4.073222978855114973e-01,2.229289137001288501e-01,3.784639439807244710e-01,-2.442874118033064035e-01,-2.983246519478168213e-01,2.446869733814276415e-01,2.523612785660961921e-01,-1.211675372741965462e-01,3.163294267193642040e-01,1.955860033737054637e-01,8.670394888192030011e-03,3.228494021562197114e-01,-3.610088003829805547e-01,3.477962256480890413e-01,-1.710465120542557504e-01,-5.395341535769527797e-01,3.721192517382395093e-01,-2.483797401512177760e-01,-1.063050848464199005e-01,9.763167325991774226e-02,-9.328546579644969583e-02,1.327444699877446121e-01,2.504653321369629815e-01,2.067409753577948150e-01,3.842915993320481644e-02,-3.284298708596263272e-01,-1.652030706714324448e-01,-4.918845651975961575e-01,4.118407394784171505e-01,-4.116630352719116703e-01,4.256609795487394932e-01
