-7.598593026198317002e-01,2.217208230001464497e-01,-1.596732598229556321e-01,2.082058582417471715e-01,-7.280404757892617873e-01,2.141432900581146520e-02,2.490474643144014733e-01,-3.560856924557723180e-01,-4.669083512386676404e-02,-1.251708182381728041e-01,1.431285648022477819e-01,-3.143574375888876782e-01,-4.427391455199450876e-01,5.789504158396539119e-02,3.422085931643996104e-01,-4.452739371593007478e-01,1.820730978457907323e-01,6.814538139046494303e-01,3.450236921284164926e-01,1.786422504555608415e-01,-1.855364137209669362e-01,-6.481599969598604745e-03,1.558997760266873922e-01,1.206730217889463302e-01,4.667122378775137026e-01,-9.274378813505423924e-02,-1.000036775606202299e-01,-5.802576094359095382e-01,-1.669249179131843119e-01,-1.349134744853976720e-01,4.486312006385321793e-01,3.817138567016982176e-01,-1.665405270517207881e-01,2.772900758155215639e-01,-7.224036368277257925e-01,-1.209936765979872236e-01,3.557492225177373846e-01,4.160783321505912707e-02,-1.036194023122475188e-01,-4.864487988374808780e-01,-1.730712488692303097e-01,3.226483168819258007e-01,-4.683445128274557612e-01,-8.474656057646183793e-01,1.275769287168698474e-01,-1.804611846330662905e-01,-1.508302535346032688e-02,1.059709528168352594e-01,5.426065114132870848e-01,4.509418510475443620e-02,2.106910880734314817e-01,2.031275029895485973e-01,2.450339665367851638e-01,-5.649406105918118870e-01,3.105487077479038849e-01,4.332168245835917308e-01,-1.116001192159167127e-01,4.158169647643373823e-01,3.430511176188859035e-01,-1.116627709438325483e-01,-1.619650368625683290e-01,-3.036084910826753469e-01,4.169061188087218039e-01,-3.373529006681482700e-01,-2.621217515375108831e-01,2.800453262135756960e-01,2.651613143533356753e-01,-4.997672574126703071e-01,9.811228092745288842e-02,-7.383792129870488108e-02,-4.286607627662015196e-01,-6.227765483296681115e-01,-2.325959283557393620e-01,-2.614448642012925372e-01,-2.133985415646068584e-01,3.047071073838075999e-03,6.006763438176733194e-01,-4.881012350465834815e-01,3.091925429539269521e-01,-4.878740343522804390e-01,-1.582046187479229649e-01,-1.488747057821991904e-01,4.383327810184851625e-01,4.065426142140712157e-02
3.126601817950739881e-01,-5.278862199291364243e-01,3.187178463065744038e-01,-2.266208348644215831e-01,-5.601651358239166933e-01,-3.171629697055818875e-01,-1.493537247386189648e-01,-1.627731874203685036e-01,4.112632572038182333e-01,-3.944383902787624296e-01,2.035371862595798942e-01,3.106078723030825661e-01,1.120477074125324629e-01,1.108825236985490695e-02,3.164112425440562815e-01,3.995954610651469285e-01,1.805071754612331547e-01,4.093461635481713268e-01,9.390639431324376840e-02,-2.301330643886590199e-01,7.311252005171238466e-02,4.442524429529965402e-01,3.731576324998681637e-01,-4.174347988490929029e-01,-4.726493868593499847e-01,2.980435187956260168e-01,1.527876805669509674e-01,-3.127597548503587011e-02,-7.133875340613680949e-02,3.392057424827534251e-01,-3.612996335490130106e-01,2.454331229836230477e-01,4.880999497480915106e-01,4.006386947624337308e-02,4.919260718400754739e-01,2.347061064332646718e-01,-1.264470379173573411e-01,-1.265905031415782145e-01,-4.396828298406470492e-01,-4.090302589433054137e-01,2.970812533629351715e-01,-3.774735221878359193e-01,-1.367403303480044414e-02,3.564243844280103046e-02,5.094388113507859403e-03,2.263953317856173264e-01,4.701582431142157792e-01,4.849180907228635151e-01,3.498745266818469868e-01,3.824686405950205037e-01,-3.983456805224495911e-02,-1.133349060683990495e-01,-5.661604776775548409e-01,2.417897140973058745e-01,3.322767664131350274e-01,3.509676044011900697e-01,-2.478663303684733310e-01,-3.860918139703602425e-01,2.402329467649336747e-01,-9.890991940190474452e-02,-3.635562963594688446e-01,-7.489746455324200469e-02,2.527699853985678757e-01,-3.084334492123302351e-01,-2.421716646098466541e-02,-1.036716209018516272e-01,1.526029962156246478e-01,1.516207144152524333e-01,2.662453220796922038e-01,-1.189438955508631823e-01,-1.436881094724967722e-01,1.990745948035298751e-01,-2.333642636925956082e-01,-3.384958780952749824e-01,2.654033851318260973e-01,2.335933868955969994e-01,1.388777973525984200e-02,-4.176378752689521856e-01,-2.040625531611847121e-01,-4.559726299990682352e-01,3.316992299325479121e-01,4.197284359342717264e-01,3.195016250938347846e-01,1.348662847894013805e-01
3.758381861024484571e-01,-9.367212977971478560e-02,-3.956766047014378396e-01,1.824511129733235593e-01,5.473273391457297299e-01,-4.699385127407916807e-01,-9.463166572341423499e-02,2.904466508129954216e-01,-1.347029039512823434e-01,1.191429810497747349e-01,1.026905134589522952e-03,-6.246759002629678204e-01,1.890888113465380438e-01,-4.395181673806681788e-01,2.236671632174786484e-01,-1.079041638390797753e-01,9.997820602671562973e-02,-4.795340723381614212e-01,2.419849060583600664e-01,5.318475479822805385e-02,-1.230763583469429850e-01,-1.631907839567199314e-01,4.036434597916870081e-04,-2.463057515168517730e-01,3.217064949414829012e-01,-6.959829443604920174e-02,1.231721830524926536e-01,-2.230959113181059106e-01,-8.226282070319015927e-03,2.040976558025121845e-01,1.570164901700319693e-01,4.632426821569429753e-01,2.720047925772688391e-01,-2.954044971272906106e-01,4.570191938471163118e-01,4.356686174397314537e-01,2.876474106105887385e-01,3.008295365663661569e-02,-1.126639628596753789e-01,-3.021875219314982264e-01,-6.059231242639256942e-01,-2.730180685614651548e-01,-4.590930306217932411e-01,-3.981026239774514419e-01,-5.759140245108109596e-02,-2.137582485769118912e-01,2.036246037422014543e-01,-6.735948597312164943e-02,3.609542043966829095e-01,3.388654512434240984e-01,2.800035659483608441e-01,-9.326189059862774466e-02,4.095755518422530272e-01,1.375774685876178516e-01,-3.676350293002052516e-01,4.475647620095939971e-01,1.047640193266129727e-01,2.752635295729257137e-01,-2.140641899087764310e-01,-4.852208221043776692e-01,-7.106438242791882076e-02,-4.208124272288220058e-01,1.675008360160980814e-01,-2.852312923689679369e-01,2.407553224808371695e-02,2.574276654216893778e-01,1.897540970701284690e-01,-7.240783128111991096e-02,-3.292745256901628559e-01,2.335249993492598541e-01,8.006234282936857197e-03,-2.096244575351786099e-01,-4.079088087599074264e-01,-2.473341747066052088e-01,4.068967549691377972e-01,3.869572266750195277e-01,3.530131793903041881e-01,4.705861102858512335e-01,3.238084495680859654e-01,-1.626455344647239620e-01,4.134725289885092248e-01,-3.424242045024902259e-01,-9.589433301930914977e-02,4.233095680283850415e-01
-3.403834688488828752e-01,-4.409540591456386771e-01,-2.524729223394525102e-01,1.909275151485246846e-01,3.548746532935123654e-01,4.416071590142431891e-01,-6.490918529453507113e-02,-2.614995970057539254e-01,3.957779723066067734e-01,9.078874957098495568e-02,1.447137627243101632e-01,-6.664409977325520817e-02,-3.440513696301415458e-01,2.955508393859483940e-01,8.238474912176149689e-02,3.113561358770047804e-01,-1.832960271006904285e-01,6.684440836570627875e-02,-4.264389240075888710e-02,-3.045466210824526818e-03,1.986989268806732285e-03,-3.912524402165612480e-01,-2.754377000285400390e-02,-3.360428227174621085e-01,3.819478314933909546e-01,-3.081665907554461681e-01,-4.745358572304339551e-01,-4.514011978171805772e-01,-1.289874992485177951e-01,-1.754119738207817192e-01,2.337442122587725102e-01,-3.240421082081804682e-01,1.986586592210908830e-01,-1.503391936395829208e-02,2.283706577667261317e-01,-2.934700429768121246e-02,-3.637102091168689655e-01,7.624819524604382892e-02,3.421881975185782632e-01,4.498756824488353012e-01,5.802074906737197946e-01,-9.767258726658942236e-02,-2.964461743974731722e-01,5.159145798331106203e-01,-4.069222055838460084e-01,-2.432524153101759401e-01,-4.342719449062781845e-01,-2.405686869002652550e-01,4.686430634609510815e-01,4.554053624989205518e-01,-3.752089142002845712e-01,-2.853888149264554586e-01,1.594327836196953174e-01,-1.169001894565914884e-01,2.006763431829051980e-01,4.303077622078292364e-01,-2.567662160605117538e-01,2.261694282181532789e-01,-2.617811853845516956e-01,-4.703493028752315230e-01,-3.488405843082594826e-01,2.381862915967897787e-01,-9.144059641241990277e-02,-1.067883829341514240e-01,-5.099140436747743449e-02,4.876280360630723121e-01,1.632818630478460042e-01,-5.509302133334673807e-02,-6.971920795029198925e-02,1.045097806980585936e-01,1.383726783365356316e-01,9.611472609919045895e-02,2.620732272404117102e-01,3.575993747295295178e-01,1.960557287146718619e-01,1.775137284881515287e-01,-2.903354566423015370e-01,4.653899322097122121e-02,-1.485137828662867476e-01,-1.154782997791149735e-01,1.500877554787468926e-01,-3.134557253411508482e-01,-2.710369217971667632e-01,-5.142814340176047327e-01
-8.900097163848015580e-02,4.837539921131895904e-01,3.243079208668325220e-01,-3.849534249013364384e-01,2.963037624413140669e-01,3.429856810650110388e-01,7.999213480744354898e-02,-6.241558992133328793e-02,5.483084422789522572e-01,1.779990287873904620e-01,2.314475165414066060e-01,-1.015594222707562888e-01,-3.686880273977984346e-01,-1.850902941839657201e-01,2.970640044582559813e-01,5.282853865329329990e-01,-1.053178876231061212e-01,1.256562689831657031e-01,-1.073590353158904165e-01,-1.687596844891660341e-01,5.845989794583852928e-02,1.549882057226938115e-01,4.709493915140497977e-01,2.137200941938369736e-01,-2.808163847167054195e-02,-4.762017858856690267e-01,-4.985340903379711919e-01,-5.011172741046510115e-01,3.607865588793682798e-01,2.166123618112661131e-01,5.138123414125183031e-01,-3.349728268211320525e-01,2.491486139978973668e-01,-2.390426141586265985e-01,-1.988549970552297153e-01,2.429305033492751009e-01,-4.006715813932747450e-01,4.058835012462743141e-01,-7.408787244660824944e-02,-3.703308571594392529e-01,-6.447927528638733308e-02,-1.957290892399921323e-01,4.653155291777426594e-01,-1.182708319423483728e-01,3.629686119927840577e-04,-2.370716850234773632e-01,-1.184047098740321768e-01,3.533358000116800235e-01,-1.104111860077614943e-01,1.545444418683570853e-01,9.989978567628549078e-02,-3.233661535957065292e-01,-1.750348000071487164e-01,-3.747794569054416769e-01,-3.861730728781631039e-01,-1.375783876139644590e-01,8.333038126741816598e-02,-3.646681068632604550e-01,-1.396804327651095523e-01,-4.543567873805091223e-02,-9.338439560653896687e-02,-4.215516718593229073e-01,-2.127330881072466984e-01,2.593536093351865857e-01,-2.542601117437967573e-01,-3.033519642978029784e-01,2.830474995689835627e-01,-1.939403938082568113e-01,-1.171510618488310201e-01,-4.571485476604244397e-02,4.381600694893714176e-01,4.983755506516886480e-01,-9.102633242952615222e-03,-1.812718639986577729e-01,1.581065991891127120e-01,-2.667683751416915494e-01,-3.293567134711202771e-01,-3.353711165202792333e-01,3.568276652968787599e-01,-1.661728390253449095e-01,9.586507897252531663e-02,-8.306648941783695284e-02,-4.282749078074602478e-01,3.996713604579729684e-01
1.730083166184451238e-01,-3.935679497091403301e-01,-3.530415043667811115e-01,-4.653939504842805608e-01,2.909029680130189033e-01,-4.751865255986669201e-01,-2.073385010259027605e-01,3.023217872263299077e-01,4.529259030523560131e-02,-2.231818341625704527e-01,-6.334791507612827499e-02,1.990312754246190141e-01,-1.705598352984336874e-01,-6.609724011411635680e-02,-1.924720566299643540e-02,-4.911508082501210293e-01,-2.302670594530907833e-01,-2.569557545555526540e-02,5.554754136081341970e-02,5.029688538877836318e-02,-4.360957986429462307e-01,2.466955753247804251e-01,3.162019268128153926e-01,2.050826902525846873e-01,-4.152793357242237082e-01,2.304146272086810832e-01,-4.915604184384971265e-01,6.632777444783449772e-02,-5.186875234299046606e-04,-1.688853660635770693e-01,-2.431598047938697826e-01,-1.542308851259711067e-01,-1.330211529938586934e-01,-2.872997119469017369e-01,-1.053190546858424372e-02,2.134355140144518215e-01,-1.951562662612263133e-01,-1.693046127774094356e-01,1.830652818274369764e-02,-1.590839618142834699e-01,-1.817526366292724072e-01,-1.469180771233212501e-01,3.843107590811506991e-01,2.400227528747823358e-01,3.999747955753831796e-01,2.831708042672186898e-01,1.452260673530637314e-01,-1.571940243504968693e-01,-2.856886947587083947e-01,4.942779854408478335e-01,-2.533816243240717414e-01,2.808813083147251866e-01,-1.583044357460160478e-01,-2.494553664923354272e-03,2.579253793004535611e-01,-3.541278144205639022e-01,3.942949797174786220e-01,2.040751462415470452e-01,-2.657609331333798397e-01,-4.774686052577177819e-01,-4.761639307290382872e-01,1.492523741494122258e-01,3.312306853160264519e-01,4.210352680373098955e-01,-1.644259160660598018e-02,4.223088061978360064e-01,-1.736640507352774643e-01,-1.565371125172557720e-01,4.176479330730547418e-03,3.568597407125726623e-02,2.181470620153048989e-01,-4.560923808901845566e-01,-6.518606781097174840e-02,-3.053201025244249300e-01,3.495044593823742884e-01,4.658463677517213353e-01,7.391542483442485600e-02,3.571149510594013310e-01,1.476745972378490090e-01,-1.729322541939162516e-01,1.146969799486490388e-01,-4.371802990276499878e-01,-3.965493532573828583e-02,2.408879958700017587e-01
-1.688273806844657887e-01,-9.573582041140593635e-02,-2.890325892174103184e-01,2.477683167081519144e-01,-1.232444082506516936e-01,3.741718421476662726e-02,2.394751143293227524e-01,4.368753902299157832e-01,-5.164865808724181662e-01,4.068606939250755672e-01,4.263887656652546876e-01,4.604819852023390170e-01,-4.369469322843413939e-01,5.054891060950716941e-01,2.504836605501931102e-01,-2.629422657333003732e-01,1.497443885158407373e-01,8.286369311661036241e-02,-2.860016559722434147e-03,2.792391003610019684e-01,2.400509644666361242e-02,-6.324016184364943116e-02,3.066671044709521898e-01,-2.029355164890063457e-01,1.364047091552900159e-02,-4.911507439831891420e-02,1.629126543693044660e-01,-2.934728396854396348e-01,1.928486198576660482e-01,-2.808171392295579216e-01,-5.494890406380025238e-01,-7.928511228130903643e-02,4.746167294315449814e-01,5.119625107678694720e-01,-1.929118439322342060e-01,5.657340777704918805e-02,3.023481646671094536e-02,3.253245967543081929e-01,-1.034715846284852830e-01,-9.742702513317687274e-02,3.330026416241713139e-01,2.357256462902274918e-01,-3.055939472182575001e-01,2.281454669163586468e-01,4.706575986209510232e-01,2.353515372676142497e-02,1.111004935409122263e-01,7.675693990201210015e-02,-4.274484069118850704e-01,-2.178406805282537273e-01,4.570217702806223525e-01,-2.043071619474681466e-01,5.120437532354353838e-01,-1.720531574083938586e-01,-4.325642750779238321e-01,3.103117097727781104e-01,-3.810226509382662607e-01,-2.954246753555436755e-01,-5.884657519785806146e-02,6.839288352856087716e-02,-3.374824113413068538e-01,-4.226260438729888963e-02,-1.639731654642077041e-01,-1.182082251497039715e-01,-1.049746538497492582e-01,1.695188333569823680e-01,-9.729465700067990719e-02,9.777293109028280249e-02,-9.954052839638349859e-02,2.550559747966901214e-01,-2.172414361603376143e-01,3.049827777762826320e-01,5.474033593210171356e-01,-4.876297843472607307e-01,2.464612779027466616e-01,2.036500234507697404e-01,1.168794791922374288e-01,-5.015199252589194190e-01,-3.528425852696480680e-01,4.234332955792816655e-01,1.340496456513387002e-01,-4.964085173709391619e-01,-2.690068990028299800e-01,2.761285706594472367e-01
1.340927401736811131e-01,-3.614371120762019385e-01,-2.919402838737980010e-01,4.702076585222090405e-02,-2.975165808359411801e-01,4.767389835124993813e-01,3.515377320374082903e-01,2.468583894898434550e-01,1.715329775820005342e-01,1.158139156341281978e-01,1.750763003584319966e-01,-7.625161761971518959e-02,-2.355778578591447570e-01,-1.616169220229234649e-01,3.713140377940827852e-01,-3.363609511709233502e-01,-2.283664542804174635e-01,-2.490732232463074014e-01,-1.669145269496327133e-01,-4.597172085399309771e-01,-3.961794107114092744e-01,3.385518658930302682e-01,-1.345018222121233953e-01,-4.427508481639201854e-01,-4.552050933252882459e-01,2.312820807080378238e-01,3.561090631718250021e-01,4.576351497488186371e-01,-2.883655278094170993e-01,-3.905699920396519254e-01,-2.562052458473642047e-01,-1.427792342585854357e-01,3.856526179277426636e-02,-3.073657723849422263e-01,3.755096667194439131e-01,-3.501591368636059465e-01,4.270732422221155677e-01,-3.591347421012712759e-01,7.701658344336217987e-02,-6.908698545277021374e-02,3.736829079501985396e-01,4.360795172424055122e-01,-1.090123432555080568e-01,3.335451421469297628e-01,3.502401268278228230e-03,-4.312121665697168371e-01,-2.520697517707758128e-02,3.388755357160758708e-01,-3.098607326474475676e-02,-2.135384567200218908e-01,3.400831710578995914e-01,3.726563933858642597e-01,3.296132364259795056e-01,1.390431680504802814e-01,-2.749254387223074025e-01,3.326354053181309472e-02,-2.187977934114132550e-01,-4.206692186392647081e-01,2.310368864197823724e-01,8.743884804923839071e-02,3.407217005509987628e-01,3.743331880196223427e-01,-8.689120467313475940e-03,-3.691624868269204884e-01,-1.624489871103816999e-02,-1.381056753874724541e-01,2.836849511382257827e-01,-1.307392909920953028e-01,-3.128154803037422327e-01,-7.472426454661949824e-02,2.546463860731194573e-01,-3.969106326518959116e-01,4.989314928715474218e-01,4.308734233402453095e-01,2.328346883499373687e-01,2.983944732461041860e-01,5.890399746098945455e-02,-2.078506962398198044e-01,3.913972909239258474e-02,4.151126378795277350e-01,2.991259058608388144e-01,1.260361026371766523e-02,-4.770053924628142039e-01,1.311088966579238568e-01
-1.102597110021173304e-01,-1.563878568847131834e-01,-2.384691853132897554e-01,4.107833406450926983e-01,3.961332626056553868e-02,-1.506654920964778654e-01,1.417391653747867575e-01,3.508507462393831156e-01,-1.487262610283107342e-02,-3.673690134202116653e-01,6.712258701834895869e-02,3.215299615555974322e-01,-8.649199162440271427e-02,7.616312715719289472e-02,-2.196330247444934214e-01,4.649868380554575409e-01,5.374785472523425922e-02,2.625158851727993348e-01,3.840657703183339988e-01,1.247706738939273335e-01,-3.136974292697425337e-01,-5.195494567974343614e-01,-5.089819323143942587e-01,-3.636430602428358250e-01,-4.056197177536746135e-01,-3.793368227038552698e-01,-3.591022360916583112e-01,3.498273658256739194e-01,-2.093111127873016619e-01,-1.695296671752988815e-01,1.833357902579853815e-01,2.525268029103227008e-01,-2.790285299909144312e-01,-2.530444025786193069e-02,-1.374339927497910674e-01,-5.222214716256358136e-01,1.053857584574537376e-01,3.711244153850105643e-01,-9.940304496810122015e-02,4.800445512825518568e-01,-2.239928438863686422e-02,3.248859792817880843e-01,4.626724451564870333e-01,-8.114390984817963781e-02,-4.836286669428968565e-01,5.948882263266924708e-02,-4.562518545731255593e-01,5.732120779834167790e-01,-4.324228731652937641e-01,-3.410362243151207617e-01,5.273918804710778230e-02,7.279878350500020023e-02,-3.768895079533440273e-01,3.473765593587887501e-01,2.642893210664673531e-01,2.993175157921864615e-01,8.493414410966522443e-02,-1.091500138762089428e-01,3.124602510561605428e-01,2.309255659984125741e-01,2.293423653058637157e-01,-3.698543554383314502e-01,-4.107180923383326743e-01,8.987788720194848924e-02,-3.236574981602688417e-01,-4.961210229146411632e-01,-2.027037734531537128e-01,-1.401021268947877096e-01,-3.956214469765882980e-01,4.131709319059109764e-01,5.144497937994856329e-01,9.473395154706291954e-02,1.027645248368288522e-01,-4.633432853189884404e-01,-2.761832763907796640e-01,-1.952728459990946686e-01,-1.467132357374595353e-01,1.395807711657668926e-01,4.170299718111522558e-01,-1.375525828035952247e-01,2.706942144628104452e-01,-3.671486855292886431e-01,2.169599802592548088e-01,4.478367075450063184e-01
2.873018849358517923e-01,3.362964174417167884e-01,-8.703086610132679257e-02,2.697521448509875852e-01,-3.816940518418228678e-01,-1.932900637486485995e-01,-2.885143873093973244e-01,-3.872928737408862232e-01,2.630539764726735896e-01,-7.420273193185394911e-02,1.550850832560263792e-01,3.478592975968099882e-02,2.313754284632220659e-01,2.602246610274128180e-01,-1.206676778612673310e-03,-1.094997856680021003e-01,5.661026455367162979e-01,8.453946790227596930e-02,-3.691249714710405638e-01,3.802667274586183921e-01,4.077571748134741769e-01,2.548721575955266716e-01,3.504582962779417277e-01,1.340389858550888325e-01,1.522394022995684770e-01,-3.336332426617607538e-01,-2.783982543126426457e-01,-1.765726356482852089e-01,-2.032175181411663423e-01,2.945130503106991871e-01,-2.692885246180811709e-01,-1.869966098077048833e-01,-2.259536602929818061e-01,-2.605335495013765823e-01,-2.700506009707247523e-01,-7.151013839352052259e-02,-1.059195810253385633e-01,3.276129598787758668e-01,2.481256449579573864e-01,-3.412959060651660215e-01,1.602331178975556769e-01,-3.749488604464611824e-02,6.145133943472123016e-03,5.293538847722978335e-02,3.235358673190315004e-01,2.745826290454619345e-01,-1.649231987339409289e-01,1.479927123636347597e-01,-5.390933368269868603e-02,-5.372806878863036761e-01,9.940351751004475615e-05,-2.858603028842831018e-01,4.131213853744201137e-01,-4.913251286156572473e-01,-4.468927126161710284e-01,-1.833779870129767509e-01,-3.631697618237033631e-01,-3.150230954950219431e-01,2.870820702931350943e-01,3.702781286429508989e-01,-4.830793261692031271e-01,2.517029657387229169e-01,9.773550144085753344e-02,4.733142241765477820e-01,-2.487679092712058726e-01,-2.080807607820210903e-01,3.087055379687514978e-01,2.501993520282848049e-01,1.719576570528321968e-01,-3.859899801494642846e-01,-1.589950981748407266e-01,-1.034817802719926877e-01,-7.405883709115067548e-01,-2.331298902676466056e-01,-1.174562067685383238e-01,1.709277169271019026e-01,3.028966979324335118e-01,3.116797770983952276e-01,-1.631918105595713542e-01,1.569016019759073011e-01,2.520255896090629610e-01,-5.191685286071607841e-01,2.145423468212720730e-01,-9.247151431280759004e-02
